hmin3, hmax3, hmed3, mmin3, mmax3, mmed3
91, 107, 95, 81, 87, 84
83, 97, 87, 81, 87, 85
85, 93, 89, 81, 93, 85
89, 98, 93, 81, 88, 85
91, 105, 95, 81, 88, 85
83, 89, 85, 81, 95, 85
83, 91, 88, 81, 88, 85
89, 103, 92, 81, 88, 85
91, 99, 95, 81, 95, 91
85, 93, 89, 81, 87, 85
83, 97, 87, 81, 87, 85
91, 99, 95, 81, 95, 85
89, 103, 93, 81, 88, 85
85, 98, 89, 81, 87, 85
81, 91, 87, 81, 88, 85
92, 99, 95, 81, 87, 83
89, 103, 93, 81, 88, 85
85, 93, 89, 81, 87, 85
83, 99, 87, 81, 87, 85
92, 105, 95, 81, 88, 85
89, 97, 93, 81, 88, 85
85, 99, 88, 81, 88, 85
83, 95, 87, 81, 93, 85
93, 100, 97, 81, 87, 83
89, 103, 92, 81, 88, 85
92, 99, 95, 81, 93, 85
89, 97, 93, 81, 88, 85
85, 97, 88, 81, 95, 85
83, 95, 86, 81, 88, 85
92, 101, 95, 81, 88, 85
89, 105, 93, 81, 88, 85
85, 99, 89, 81, 87, 85
83, 91, 87, 81, 87, 85
92, 105, 95, 81, 95, 85
89, 103, 93, 81, 95, 85
85, 92, 87, 81, 95, 85
83, 89, 85, 81, 88, 85
92, 105, 95, 81, 95, 85
89, 97, 93, 81, 94, 85
85, 93, 89, 81, 87, 85
83, 97, 87, 81, 87, 85
89, 96, 92, 81, 97, 85
91, 109, 95, 81, 87, 83
83, 97, 87, 81, 87, 85
85, 93, 89, 81, 95, 85
91, 99, 95, 81, 87, 85
91, 109, 95, 81, 88, 85
83, 91, 87, 81, 94, 85
85, 93, 89, 81, 88, 85
89, 112, 93, 81, 88, 85
91, 282, 101, 81, 87, 84
83, 89, 85, 81, 87, 85
83, 98, 88, 81, 88, 85
89, 97, 93, 81, 95, 85
91, 99, 95, 81, 88, 85
83, 97, 87, 81, 88, 85
85, 93, 89, 81, 95, 85
85, 93, 89, 81, 88, 85
83, 99, 87, 81, 88, 84
93, 99, 95, 81, 93, 84
89, 97, 93, 81, 88, 85
85, 101, 89, 81, 87, 85
83, 91, 87, 81, 95, 85
91, 101, 95, 81, 88, 85
89, 104, 93, 81, 88, 85
85, 92, 88, 81, 95, 85
83, 90, 85, 81, 88, 85
92, 105, 95, 81, 87, 83
89, 96, 92, 81, 95, 85
85, 99, 89, 81, 88, 85
83, 98, 87, 81, 88, 85
92, 100, 95, 81, 95, 85
89, 114, 93, 81, 88, 85
83, 106, 87, 81, 87, 85
85, 91, 88, 81, 93, 85
89, 96, 93, 81, 87, 85
91, 105, 95, 81, 87, 83
85, 91, 87, 81, 93, 85
85, 93, 89, 81, 88, 85
89, 103, 93, 81, 87, 85
91, 99, 96, 81, 88, 85
83, 91, 87, 81, 88, 85
85, 101, 93, 81, 88, 85
89, 96, 92, 81, 95, 85
91, 105, 95, 81, 87, 83
83, 98, 87, 81, 88, 85
85, 93, 89, 81, 95, 85
89, 97, 93, 81, 88, 85
91, 105, 95, 81, 89, 85
85, 91, 88, 81, 94, 85
83, 90, 85, 81, 88, 85
91, 105, 95, 81, 87, 83
89, 98, 93, 81, 95, 85
85, 93, 89, 81, 88, 85
83, 97, 87, 81, 87, 85
92, 99, 95, 81, 97, 85
89, 97, 93, 81, 87, 85
85, 97, 89, 81, 88, 85
83, 91, 88, 81, 95, 85
93, 99, 96, 81, 87, 83
89, 105, 97, 81, 88, 85
85, 93, 89, 81, 95, 85
83, 91, 87, 81, 88, 85
93, 105, 95, 81, 88, 85
89, 97, 93, 81, 95, 85
83, 89, 85, 81, 88, 85
83, 99, 89, 81, 88, 85
89, 96, 93, 81, 94, 85
91, 99, 95, 81, 87, 83
83, 97, 87, 81, 269, 85
85, 93, 89, 81, 94, 85
91, 98, 93, 81, 87, 85
91, 105, 95, 81, 88, 85
83, 92, 89, 81, 95, 85
83, 91, 87, 81, 88, 85
89, 105, 93, 81, 88, 85
91, 99, 95, 81, 95, 85
